contrast,dissimilarity,homogeneity,energy,correlation,ASM,ID
351.96173469387753,8.369104308390023,0.1842906623013535,0.03327171891346852,0.7512289437457541,0.001107007279456859,027
325.7655015197569,7.965422717550378,0.21242403969637533,0.041340774306804905,0.7444866373910217,0.0017090596202861805,030
298.2654363706267,7.327072005272697,0.21187157440142704,0.04100981757078817,0.7847393877913438,0.001681805137189326,030
303.82891623565774,6.8350752036145295,0.2374341525084109,0.05595282814039965,0.7347416165038195,0.003130718976909099,030
366.2612865497076,8.555455304928989,0.20232189189822142,0.049550022106657154,0.594744975870093,0.0024552046907702126,030
374.3597998619738,8.988957902001381,0.19791455979757314,0.042294556316457295,0.7123075541877284,0.0017888294940059776,030
674.71138996139,12.703296153296153,0.18777091199757642,0.03562229717094116,0.8280717764982845,0.0012689480557348427,030
564.3655075939248,9.644313120931827,0.2107207319253811,0.04676913856479987,0.7399545452179601,0.00218735232209345,030
478.0542411584517,11.192854358117517,0.16683587197238578,0.03494184402101314,0.8089027310005148,0.001220932463588812,030
412.90383384536614,9.492236303123398,0.19661010782792468,0.033629189618458316,0.8642326434656266,0.0011309223943942244,030
428.4570006613757,8.909996693121693,0.2777230254118305,0.03872101630102913,0.9256409901387466,0.0014993171033845637,030
556.8084184821028,12.582134824240088,0.15815594163422442,0.03316073301665706,0.7859923633839742,0.00109963421420201,032
554.7414667158854,12.623145071982282,0.14948686575640488,0.030596532320602117,0.8030728933902415,0.0009361477900456499,032
557.6535552974577,12.451193702413216,0.16577311010575918,0.03550660617932231,0.7674695139753815,0.0012607190823734893,032
521.9252786220871,12.522633119441629,0.14677105831622625,0.030483267481858197,0.817541897025205,0.0009292295963705135,032
490.6847893543382,11.986424394319133,0.1424159389948331,0.02981171425779724,0.8280435280379413,0.0008887383069885514,032
434.54660383597883,9.341339285714287,0.2577122766103574,0.04195799878690005,0.9172987892942384,0.001760473662201506,032
253.74243716931215,6.708184523809524,0.30241069486977934,0.059686158669687336,0.8445520874377433,0.0035624375367430926,032
464.7347831069852,10.889547876912498,0.18806813349440535,0.03244445905172991,0.7679569900976945,0.0010526429231593787,032
545.3892811877603,12.142120828052386,0.17120368380743875,0.03213618558197974,0.7634960104085197,0.0010327344237594427,032
369.248833943834,7.938528693528694,0.2093297092052854,0.03870348826188228,0.6927269915650489,0.0014979600036376594,032
494.0888985675571,8.887775842044135,0.2042212483336572,0.03556587537115586,0.689081948383,0.0012649314909165908,035
320.63364378348604,8.057528416203494,0.20788027555495403,0.04206668797863235,0.702687624944828,0.0017696062374916112,035
310.9997725362211,8.516075755328092,0.1845081589909638,0.03571944338865844,0.68336497790498,0.0012758786359955753,035
314.49413649792194,8.626868959991988,0.18807903064465933,0.03807519127352869,0.7012663749036255,0.001449720190515795,035
360.7876825396825,8.640312576312576,0.1900621703223215,0.03514803152986541,0.6327965443798699,0.0012353841204244132,035
339.6235466269841,8.750877976190477,0.18027658575242597,0.03743723488884361,0.7489058438836153,0.0014015465561224491,035
236.40875992063494,6.519963624338624,0.3190386223020238,0.06529015997481524,0.8837997915058076,0.0042628049895369665,035
311.7798310761613,8.410771321780496,0.18679112760092703,0.036975837118029584,0.8318863502541154,0.0013672125305790545,035
406.16466295609143,10.11394351680066,0.17637876798582586,0.027235591564107594,0.9091968485128115,0.0007417774478468888,035
440.08971157568726,9.379132791327914,0.18873764744485216,0.03982176270444287,0.6529782272581631,0.0015857727848889573,035
332.1851060132082,7.681305758313056,0.21427700471433955,0.0383315777966315,0.7762628894234266,0.0014693098563792132,038
355.4846398046398,8.603223443223444,0.19202430727162623,0.041011046374886215,0.6788278744059651,0.0016819059247630676,038
396.2379294957608,7.62789570982342,0.24349892616485222,0.04373027116980705,0.7672520913707641,0.001912336616584858,038
365.78350206224223,8.153418322709662,0.20046369575403788,0.04192607025995385,0.5966539066615921,0.001757795367442587,038
308.32678256487776,7.437137818090199,0.21520270879744713,0.04352066593415287,0.6497193072183973,0.0018940483633521346,038
340.2105797397643,7.9620886981402,0.2021597479003501,0.03570414957418346,0.6912156249290565,0.0012747862968156651,038
376.6727380952381,8.817632275132276,0.18225272845100968,0.03485137356362037,0.7082019614877649,0.001214618239271017,038
427.33105562008,9.616550522648083,0.17891296277636276,0.032607664162463405,0.6785183592521188,0.0010632597621320005,038
453.17297033567525,10.054195940671349,0.1746631000659853,0.03198930825924173,0.8183332154237589,0.0010233158429047914,038
426.4498335893497,9.391461853558628,0.19444480124360164,0.03336373861724074,0.8157537036799981,0.001113139054519561,038
370.4580482069371,9.675896531452088,0.16004696083594872,0.03500206757490628,0.6917107484708478,0.0012251447345183056,040
290.00684591296834,7.532145556635353,0.1996078576848147,0.0497127884109464,0.7534058299167062,0.002471361331591527,040
421.0174603174603,10.555257597919715,0.163494607863408,0.04034483986438008,0.7329755515413091,0.0016277061036824721,040
392.1938822751323,9.897982804232806,0.17413529279675435,0.03988023335541734,0.730196989036105,0.0015904330124825422,040
391.84378443244424,10.205776468663068,0.16166183925581193,0.03808392021324774,0.7488362317643855,0.0014503849788090196,040
491.5867368170739,11.355169133820818,0.16756616809287897,0.032590029171369106,0.7782890407751322,0.0010621100013906894,040
343.6258779934738,9.612394225983076,0.17491728484171265,0.045648876272955004,0.8483241129338241,0.002083819904983554,040
376.72377610693405,9.943837371205793,0.17684845464104176,0.04570167597150529,0.763838540812833,0.002088643186604464,040
373.52260144103144,8.950013543528904,0.2056801298105066,0.054551562835292555,0.6509418022496473,0.0029758730077728717,040
415.705284992785,10.122901635401634,0.18806291179143028,0.04914674712995666,0.719791552207307,0.0024154027534559032,040
